,track_uri,track_name,track_pop,artist_uri,artist_info,artist_name,artist_pop,artist_genres,album_name
235,45ozUVTlXjxM2VAZ2LR3LK,Larry David,40,spotify:artist:1WcUEKDht7lhgklZZJrzNg,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1WcUEKDht7lhgklZZJrzNg'}, 'followers': {'href': None, 'total': 15575}, 'genres': ['pop rap'], 'href': 'https://api.spotify.com/v1/artists/1WcUEKDht7lhgklZZJrzNg', 'id': '1WcUEKDht7lhgklZZJrzNg', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb17ab9b07bda309e83824fa34', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517417ab9b07bda309e83824fa34', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17817ab9b07bda309e83824fa34', 'width': 160}], 'name': 'Alec King', 'popularity': 45, 'type': 'artist', 'uri': 'spotify:artist:1WcUEKDht7lhgklZZJrzNg'}",Alec King,45,['pop rap'],Greatest Hits Vol. 2
236,5e9Zbrqdx6OgmHgG9Rhn0w,Overthink,20,spotify:artist:6fDdl8sluLiRg4fbrqMoeQ,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6fDdl8sluLiRg4fbrqMoeQ'}, 'followers': {'href': None, 'total': 7047}, 'genres': ['japanese r&b'], 'href': 'https://api.spotify.com/v1/artists/6fDdl8sluLiRg4fbrqMoeQ', 'id': '6fDdl8sluLiRg4fbrqMoeQ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebcefc3dcef2de38576dbd36aa', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174cefc3dcef2de38576dbd36aa', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178cefc3dcef2de38576dbd36aa', 'width': 160}], 'name': 'Wez Atlas', 'popularity': 38, 'type': 'artist', 'uri': 'spotify:artist:6fDdl8sluLiRg4fbrqMoeQ'}",Wez Atlas,38,['japanese r&b'],Overthink
237,3lRhAvgOzmzHOXqzbNJduS,Overrated,40,spotify:artist:20WmX0l9JgOpehDOAXY6iO,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/20WmX0l9JgOpehDOAXY6iO'}, 'followers': {'href': None, 'total': 88805}, 'genres': ['chill r&b', 'indie r&b'], 'href': 'https://api.spotify.com/v1/artists/20WmX0l9JgOpehDOAXY6iO', 'id': '20WmX0l9JgOpehDOAXY6iO', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebdc8a6304eeb3214dd899f425', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174dc8a6304eeb3214dd899f425', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178dc8a6304eeb3214dd899f425', 'width': 160}], 'name': 'Souly Had', 'popularity': 53, 'type': 'artist', 'uri': 'spotify:artist:20WmX0l9JgOpehDOAXY6iO'}",Souly Had,53,"['chill r&b', 'indie r&b']",B.L.I.S.S.
238,2ph6j1xoZ5lIzWGV9lNg8M,I'm Sorry,46,spotify:artist:0imE3buPhAowREqCrr4CYe,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0imE3buPhAowREqCrr4CYe'}, 'followers': {'href': None, 'total': 212949}, 'genres': ['chill r&b', 'indie r&b', 'pop'], 'href': 'https://api.spotify.com/v1/artists/0imE3buPhAowREqCrr4CYe', 'id': '0imE3buPhAowREqCrr4CYe', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf829713d8458f4a5398bb237', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f829713d8458f4a5398bb237', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f829713d8458f4a5398bb237', 'width': 160}], 'name': 'Peach Tree Rascals', 'popularity': 62, 'type': 'artist', 'uri': 'spotify:artist:0imE3buPhAowREqCrr4CYe'}",Peach Tree Rascals,62,"['chill r&b', 'indie r&b', 'pop']",I'm Sorry
239,2M7EGqJAGamRP148OREsxW,Sue Me (feat. Kelly Price),38,spotify:artist:67nwj3Y5sZQLl72VNUHEYE,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/67nwj3Y5sZQLl72VNUHEYE'}, 'followers': {'href': None, 'total': 3974613}, 'genres': ['gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary'], 'href': 'https://api.spotify.com/v1/artists/67nwj3Y5sZQLl72VNUHEYE', 'id': '67nwj3Y5sZQLl72VNUHEYE', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0e1f90bdff70c339838dcf90', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740e1f90bdff70c339838dcf90', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780e1f90bdff70c339838dcf90', 'width': 160}], 'name': 'Wale', 'popularity': 72, 'type': 'artist', 'uri': 'spotify:artist:67nwj3Y5sZQLl72VNUHEYE'}",Wale,72,"['gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",Wow... That's Crazy
240,6xwQS49tTYgLQNPGnfWV2H,Thinkin Bout You,53,spotify:artist:2nDC4PH8XE1gHeeAxVLXRO,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2nDC4PH8XE1gHeeAxVLXRO'}, 'followers': {'href': None, 'total': 229249}, 'genres': ['chill r&b', 'korean r&b'], 'href': 'https://api.spotify.com/v1/artists/2nDC4PH8XE1gHeeAxVLXRO', 'id': '2nDC4PH8XE1gHeeAxVLXRO', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc000f1efb95204f668356948', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c000f1efb95204f668356948', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c000f1efb95204f668356948', 'width': 160}], 'name': 'KATIE', 'popularity': 46, 'type': 'artist', 'uri': 'spotify:artist:2nDC4PH8XE1gHeeAxVLXRO'}",KATIE,46,"['chill r&b', 'korean r&b']",LOG
241,6SQLk9HSNketfgs2AyIiMs,She,71,spotify:artist:6KImCVD70vtIoJWnq6nGn3,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3'}, 'followers': {'href': None, 'total': 26447238}, 'genres': ['pop'], 'href': 'https://api.spotify.com/v1/artists/6KImCVD70vtIoJWnq6nGn3', 'id': '6KImCVD70vtIoJWnq6nGn3', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f7db7c8ede90a019c54590bb', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f7db7c8ede90a019c54590bb', 'width': 160}], 'name': 'Harry Styles', 'popularity': 92, 'type': 'artist', 'uri': 'spotify:artist:6KImCVD70vtIoJWnq6nGn3'}",Harry Styles,92,['pop'],Fine Line
242,3UoULw70kMsiVXxW0L3A33,pov,73,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR'}, 'followers': {'href': None, 'total': 88505867}, 'genres': ['dance pop', 'pop'], 'href': 'https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR', 'id': '66CXWjxzNUsdJxJ2JdwvnR', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebcdce7620dc940db079bf4952', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174cdce7620dc940db079bf4952', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178cdce7620dc940db079bf4952', 'width': 160}], 'name': 'Ariana Grande', 'popularity': 92, 'type': 'artist', 'uri': 'spotify:artist:66CXWjxzNUsdJxJ2JdwvnR'}",Ariana Grande,92,"['dance pop', 'pop']",Positions
243,2Z8yfpFX0ZMavHkcIeHiO1,Monster (Shawn Mendes & Justin Bieber),69,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7n2wHs1TKAczGzO7Dd2rGr'}, 'followers': {'href': None, 'total': 41029654}, 'genres': ['canadian pop', 'dance pop', 'pop', 'viral pop'], 'href': 'https://api.spotify.com/v1/artists/7n2wHs1TKAczGzO7Dd2rGr', 'id': '7n2wHs1TKAczGzO7Dd2rGr', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb46e7a06fa6dfefaed6a3f0db', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517446e7a06fa6dfefaed6a3f0db', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17846e7a06fa6dfefaed6a3f0db', 'width': 160}], 'name': 'Shawn Mendes', 'popularity': 86, 'type': 'artist', 'uri': 'spotify:artist:7n2wHs1TKAczGzO7Dd2rGr'}",Shawn Mendes,86,"['canadian pop', 'dance pop', 'pop', 'viral pop']",Monster
244,2HtSqfsa6fCxCFBGKBWILM,Nights,46,spotify:artist:0RpddSzUHfncUWNJXKOsjy,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0RpddSzUHfncUWNJXKOsjy'}, 'followers': {'href': None, 'total': 1216559}, 'genres': ['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock'], 'href': 'https://api.spotify.com/v1/artists/0RpddSzUHfncUWNJXKOsjy', 'id': '0RpddSzUHfncUWNJXKOsjy', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0b549f4ea1ab50fbae9e4a4b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740b549f4ea1ab50fbae9e4a4b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780b549f4ea1ab50fbae9e4a4b', 'width': 160}], 'name': 'Neon Trees', 'popularity': 67, 'type': 'artist', 'uri': 'spotify:artist:0RpddSzUHfncUWNJXKOsjy'}",Neon Trees,67,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",I Can Feel You Forgetting Me
245,1EaUQN6v4YzOPyDmIXuOjk,Island,0,spotify:artist:6zn0ihyAApAYV51zpXxdEp,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6zn0ihyAApAYV51zpXxdEp'}, 'followers': {'href': None, 'total': 440248}, 'genres': ['k-indie', 'k-pop', 'korean pop'], 'href': 'https://api.spotify.com/v1/artists/6zn0ihyAApAYV51zpXxdEp', 'id': '6zn0ihyAApAYV51zpXxdEp', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4e5b278c1cc511598b96423c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744e5b278c1cc511598b96423c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784e5b278c1cc511598b96423c', 'width': 160}], 'name': '10cm', 'popularity': 60, 'type': 'artist', 'uri': 'spotify:artist:6zn0ihyAApAYV51zpXxdEp'}",10cm,60,"['k-indie', 'k-pop', 'korean pop']",4.0
246,54bFM56PmE4YLRnqpW6Tha,Therefore I Am,71,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH'}, 'followers': {'href': None, 'total': 77472547}, 'genres': ['art pop', 'electropop', 'pop'], 'href': 'https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH', 'id': '6qqNVTkY8uBg9cP3Jd7DAH', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd8b9980db67272cb4d2c3daf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d8b9980db67272cb4d2c3daf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d8b9980db67272cb4d2c3daf', 'width': 160}], 'name': 'Billie Eilish', 'popularity': 90, 'type': 'artist', 'uri': 'spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH'}",Billie Eilish,90,"['art pop', 'electropop', 'pop']",Therefore I Am
247,1ZMiCix7XSAbfAJlEZWMCp,Falling,81,spotify:artist:6KImCVD70vtIoJWnq6nGn3,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3'}, 'followers': {'href': None, 'total': 26447238}, 'genres': ['pop'], 'href': 'https://api.spotify.com/v1/artists/6KImCVD70vtIoJWnq6nGn3', 'id': '6KImCVD70vtIoJWnq6nGn3', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f7db7c8ede90a019c54590bb', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f7db7c8ede90a019c54590bb', 'width': 160}], 'name': 'Harry Styles', 'popularity': 92, 'type': 'artist', 'uri': 'spotify:artist:6KImCVD70vtIoJWnq6nGn3'}",Harry Styles,92,['pop'],Fine Line
248,3Lr7NDSn4xKGa1dzMdGkBj,maybe we need a break,0,spotify:artist:33crDRqANd3NQHJagZkQ7O,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/33crDRqANd3NQHJagZkQ7O'}, 'followers': {'href': None, 'total': 291002}, 'genres': ['canadian contemporary r&b', 'chill r&b', 'pop'], 'href': 'https://api.spotify.com/v1/artists/33crDRqANd3NQHJagZkQ7O', 'id': '33crDRqANd3NQHJagZkQ7O', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1bbdcebee11d2403a3087bac', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741bbdcebee11d2403a3087bac', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781bbdcebee11d2403a3087bac', 'width': 160}], 'name': 'slchld', 'popularity': 61, 'type': 'artist', 'uri': 'spotify:artist:33crDRqANd3NQHJagZkQ7O'}",slchld,61,"['canadian contemporary r&b', 'chill r&b', 'pop']",modern breakups
249,6Quu3PRWFZNE297wRNgsmn,Daylight,39,spotify:artist:2AfU5LYBVCiCtuCCfM7uVX,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2AfU5LYBVCiCtuCCfM7uVX'}, 'followers': {'href': None, 'total': 587191}, 'genres': ['hip hop', 'rap', 'underground hip hop'], 'href': 'https://api.spotify.com/v1/artists/2AfU5LYBVCiCtuCCfM7uVX', 'id': '2AfU5LYBVCiCtuCCfM7uVX', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb88dcd4fe19221b3d05aafc29', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517488dcd4fe19221b3d05aafc29', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17888dcd4fe19221b3d05aafc29', 'width': 160}], 'name': 'Kota the Friend', 'popularity': 64, 'type': 'artist', 'uri': 'spotify:artist:2AfU5LYBVCiCtuCCfM7uVX'}",Kota the Friend,64,"['hip hop', 'rap', 'underground hip hop']",Anything.
250,1JDZfaT56apWfXlHrAARx0,Darker Liquor,24,spotify:artist:1LhOhPJ3Z1uTaybvUVg2lC,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1LhOhPJ3Z1uTaybvUVg2lC'}, 'followers': {'href': None, 'total': 4138}, 'genres': ['asian american hip hop', 'korean trap'], 'href': 'https://api.spotify.com/v1/artists/1LhOhPJ3Z1uTaybvUVg2lC', 'id': '1LhOhPJ3Z1uTaybvUVg2lC', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb648f7a990719f6802bac2f24', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174648f7a990719f6802bac2f24', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178648f7a990719f6802bac2f24', 'width': 160}], 'name': 'FLANNEL ALBERT', 'popularity': 28, 'type': 'artist', 'uri': 'spotify:artist:1LhOhPJ3Z1uTaybvUVg2lC'}",FLANNEL ALBERT,28,"['asian american hip hop', 'korean trap']",Darker Liquor
251,6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,69,spotify:artist:1Bl6wpkWCQ4KVgnASpvzzA,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Bl6wpkWCQ4KVgnASpvzzA'}, 'followers': {'href': None, 'total': 2084348}, 'genres': ['boy band', 'hip hop', 'rap'], 'href': 'https://api.spotify.com/v1/artists/1Bl6wpkWCQ4KVgnASpvzzA', 'id': '1Bl6wpkWCQ4KVgnASpvzzA', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5685a95f87c28ae5efc5ba48', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745685a95f87c28ae5efc5ba48', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785685a95f87c28ae5efc5ba48', 'width': 160}], 'name': 'BROCKHAMPTON', 'popularity': 71, 'type': 'artist', 'uri': 'spotify:artist:1Bl6wpkWCQ4KVgnASpvzzA'}",BROCKHAMPTON,71,"['boy band', 'hip hop', 'rap']",GINGER
252,62JPi629msUv8wotWAChOY,"fuck u, goodluck.",46,spotify:artist:1plTV3dffWAksGX2XEQKvS,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1plTV3dffWAksGX2XEQKvS'}, 'followers': {'href': None, 'total': 154490}, 'genres': ['chill r&b'], 'href': 'https://api.spotify.com/v1/artists/1plTV3dffWAksGX2XEQKvS', 'id': '1plTV3dffWAksGX2XEQKvS', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb5b84df24173a762dfb1d0de', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b5b84df24173a762dfb1d0de', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b5b84df24173a762dfb1d0de', 'width': 160}], 'name': 'suggi', 'popularity': 47, 'type': 'artist', 'uri': 'spotify:artist:1plTV3dffWAksGX2XEQKvS'}",suggi,47,['chill r&b'],cheer up!
253,2d1BUJA9d877mVrcP1X7SV,How Could I…,0,spotify:artist:2CQtq4837sxMLbm7bbHNNQ,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2CQtq4837sxMLbm7bbHNNQ'}, 'followers': {'href': None, 'total': 1626}, 'genres': ['prog quebec'], 'href': 'https://api.spotify.com/v1/artists/2CQtq4837sxMLbm7bbHNNQ', 'id': '2CQtq4837sxMLbm7bbHNNQ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fec4fa856c772ddbc1d6211a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02fec4fa856c772ddbc1d6211a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851fec4fa856c772ddbc1d6211a', 'width': 64}], 'name': 'Pollen', 'popularity': 11, 'type': 'artist', 'uri': 'spotify:artist:2CQtq4837sxMLbm7bbHNNQ'}",Pollen,11,['prog quebec'],How Could I…
254,3c7peg169veVaJRzlbCaKw,good guys,0,spotify:artist:49tQo2QULno7gxHutgccqF,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/49tQo2QULno7gxHutgccqF'}, 'followers': {'href': None, 'total': 5365931}, 'genres': ['la pop', 'pop'], 'href': 'https://api.spotify.com/v1/artists/49tQo2QULno7gxHutgccqF', 'id': '49tQo2QULno7gxHutgccqF', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb046b6fbb00503d1bb72ac7ae', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174046b6fbb00503d1bb72ac7ae', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178046b6fbb00503d1bb72ac7ae', 'width': 160}], 'name': 'LANY', 'popularity': 76, 'type': 'artist', 'uri': 'spotify:artist:49tQo2QULno7gxHutgccqF'}",LANY,76,"['la pop', 'pop']",good guys
255,4uMvvCwqs046uxyJiFJTT1,Forfeit. (ft. Lucky Daye),52,spotify:artist:7jZMxhsB8djyIbYmoiJSTs,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7jZMxhsB8djyIbYmoiJSTs'}, 'followers': {'href': None, 'total': 1458254}, 'genres': ['alternative r&b', 'chill r&b', 'dance pop', 'indie r&b', 'pop', 'pop r&b', 'post-teen pop', 'r&b', 'rap', 'urban contemporary'], 'href': 'https://api.spotify.com/v1/artists/7jZMxhsB8djyIbYmoiJSTs', 'id': '7jZMxhsB8djyIbYmoiJSTs', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5c9e6b7026e782dac48d1264', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745c9e6b7026e782dac48d1264', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785c9e6b7026e782dac48d1264', 'width': 160}], 'name': 'Kiana Ledé', 'popularity': 67, 'type': 'artist', 'uri': 'spotify:artist:7jZMxhsB8djyIbYmoiJSTs'}",Kiana Ledé,67,"['alternative r&b', 'chill r&b', 'dance pop', 'indie r&b', 'pop', 'pop r&b', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",KIKI
256,2OPxM2L3KtuehqY24vTMGs,Heart Mind,68,spotify:artist:46SHBwWsqBkxI7EeeBEQG7,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/46SHBwWsqBkxI7EeeBEQG7'}, 'followers': {'href': None, 'total': 9062377}, 'genres': ['florida drill', 'florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino'], 'href': 'https://api.spotify.com/v1/artists/46SHBwWsqBkxI7EeeBEQG7', 'id': '46SHBwWsqBkxI7EeeBEQG7', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4bd22c1711d22aa647a61097', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744bd22c1711d22aa647a61097', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784bd22c1711d22aa647a61097', 'width': 160}], 'name': 'Kodak Black', 'popularity': 84, 'type': 'artist', 'uri': 'spotify:artist:46SHBwWsqBkxI7EeeBEQG7'}",Kodak Black,84,"['florida drill', 'florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",FEMA (Finesse Elevate Motivate Achieve)
257,1V42fcah79WPoTf4ilyIq5,if this is the last time,0,spotify:artist:49tQo2QULno7gxHutgccqF,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/49tQo2QULno7gxHutgccqF'}, 'followers': {'href': None, 'total': 5365931}, 'genres': ['la pop', 'pop'], 'href': 'https://api.spotify.com/v1/artists/49tQo2QULno7gxHutgccqF', 'id': '49tQo2QULno7gxHutgccqF', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb046b6fbb00503d1bb72ac7ae', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174046b6fbb00503d1bb72ac7ae', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178046b6fbb00503d1bb72ac7ae', 'width': 160}], 'name': 'LANY', 'popularity': 76, 'type': 'artist', 'uri': 'spotify:artist:49tQo2QULno7gxHutgccqF'}",LANY,76,"['la pop', 'pop']",you!
258,6qBFSepqLCuh5tehehc1bd,Like I Want You,72,spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4fxd5Ee7UefO4CUXgwJ7IP'}, 'followers': {'href': None, 'total': 2837759}, 'genres': ['pop', 'r&b'], 'href': 'https://api.spotify.com/v1/artists/4fxd5Ee7UefO4CUXgwJ7IP', 'id': '4fxd5Ee7UefO4CUXgwJ7IP', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0219b6643b1ec449b0951bfe', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740219b6643b1ec449b0951bfe', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780219b6643b1ec449b0951bfe', 'width': 160}], 'name': 'Giveon', 'popularity': 82, 'type': 'artist', 'uri': 'spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP'}",Giveon,82,"['pop', 'r&b']",TAKE TIME
259,7F9vK8hNFMml4GtHsaXui6,Back to You (feat. Bebe Rexha & Digital Farm Animals),65,spotify:artist:57WHJIHrjOE3iAxpihhMnp,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/57WHJIHrjOE3iAxpihhMnp'}, 'followers': {'href': None, 'total': 6712103}, 'genres': ['pop', 'post-teen pop'], 'href': 'https://api.spotify.com/v1/artists/57WHJIHrjOE3iAxpihhMnp', 'id': '57WHJIHrjOE3iAxpihhMnp', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe169df750e95452a1de99692', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e169df750e95452a1de99692', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e169df750e95452a1de99692', 'width': 160}], 'name': 'Louis Tomlinson', 'popularity': 73, 'type': 'artist', 'uri': 'spotify:artist:57WHJIHrjOE3iAxpihhMnp'}",Louis Tomlinson,73,"['pop', 'post-teen pop']",Back to You (feat. Bebe Rexha & Digital Farm Animals)
260,24zaoEGmRjgA0zt47uLgRF,distance,57,spotify:artist:5xkAtLTf309LAGZTbvULBn,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5xkAtLTf309LAGZTbvULBn'}, 'followers': {'href': None, 'total': 1841967}, 'genres': ['alt z', 'australian alternative pop', 'chill r&b', 'dance pop', 'pop', 'post-teen pop'], 'href': 'https://api.spotify.com/v1/artists/5xkAtLTf309LAGZTbvULBn', 'id': '5xkAtLTf309LAGZTbvULBn', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5cc0fe13b5a96e40814f1670', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745cc0fe13b5a96e40814f1670', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785cc0fe13b5a96e40814f1670', 'width': 160}], 'name': 'Ruel', 'popularity': 73, 'type': 'artist', 'uri': 'spotify:artist:5xkAtLTf309LAGZTbvULBn'}",Ruel,73,"['alt z', 'australian alternative pop', 'chill r&b', 'dance pop', 'pop', 'post-teen pop']","Bright Lights, Red Eyes"
